"batch","order","id","action","page_type","lang","level","phase","cluster","url","title","gloss","primary_keyword","intent","competition","word_count","link_up","link_across_1","link_across_2","link_across_3","link_down_count","link_down","link_to_service_page","total_internal_links","cta","note","live_page_words"
"B14","699","1114","WRITE","BLOG ARTICLE (/blog)","ar","Supporting","3","الأسواق الخليجية","/ar/blog/bahrain/","الذكاء الاصطناعي للشركات في البحرين","Bahrain","الذكاء الاصطناعي في البحرين","MOFU","Low","1400-1900","أسواق الخليج الستة للذكاء الاصطناعي: الفروق التي تهم شركتك → /ar/blog/gulf-markets/","أتمتة الأعمال في سلطنة عُمان → /ar/blog/oman/","الذكاء الاصطناعي للشركات في دبي: من أين تبدأ؟ → /ar/blog/dubai/","الذكاء الاصطناعي للشركات في أبوظبي → /ar/blog/abu-dhabi/","0","","أتمتة الأعمال بالذكاء الاصطناعي: الدليل الشامل للشركات في الإمارات والخليج → /ar/services/ai-automation","5","","",""
"B14","700","1115","WRITE","BLOG ARTICLE (/blog)","ar","Supporting","3","الأسواق الخليجية","/ar/blog/oman/","أتمتة الأعمال في سلطنة عُمان","Oman","أتمتة الأعمال في عمان","MOFU","Low","1400-1900","أسواق الخليج الستة للذكاء الاصطناعي: الفروق التي تهم شركتك → /ar/blog/gulf-markets/","الذكاء الاصطناعي للشركات في دبي: من أين تبدأ؟ → /ar/blog/dubai/","الذكاء الاصطناعي للشركات في أبوظبي → /ar/blog/abu-dhabi/","أتمتة الأعمال لشركات المناطق الحرة في الإمارات → /ar/blog/free-zones/","0","","أتمتة الأعمال بالذكاء الاصطناعي: الدليل الشامل للشركات في الإمارات والخليج → /ar/services/ai-automation","5","","",""
"B15","701","1117","WRITE","BLOG ARTICLE (/blog)","ar","Supporting","3","الأسواق الخليجية","/ar/blog/abu-dhabi/","الذكاء الاصطناعي للشركات في أبوظبي","Abu Dhabi","الذكاء الاصطناعي في أبوظبي","BOFU","Low","1400-1900","أسواق الخليج الستة للذكاء الاصطناعي: الفروق التي تهم شركتك → /ar/blog/gulf-markets/","أتمتة الأعمال لشركات المناطق الحرة في الإمارات → /ar/blog/free-zones/","الفروق بين أسواق الخليج الستة التي تؤثر على مشروعك → /ar/blog/market-differences/","رمضان والأعياد في تصميم الأتمتة: المواعيد والنبرة وحركة العملاء → /ar/blog/ramadan/","0","","أتمتة الأعمال بالذكاء الاصطناعي: الدليل الشامل للشركات في الإمارات والخليج → /ar/services/ai-automation","5","","",""
"B15","702","1118","WRITE","BLOG ARTICLE (/blog)","ar","Supporting","3","الأسواق الخليجية","/ar/blog/free-zones/","أتمتة الأعمال لشركات المناطق الحرة في الإمارات","Free zones","أتمتة شركات المناطق الحرة","MOFU","Low","1400-1900","أسواق الخليج الستة للذكاء الاصطناعي: الفروق التي تهم شركتك → /ar/blog/gulf-markets/","الفروق بين أسواق الخليج الستة التي تؤثر على مشروعك → /ar/blog/market-differences/","رمضان والأعياد في تصميم الأتمتة: المواعيد والنبرة وحركة العملاء → /ar/blog/ramadan/","وكالة أتمتة الذكاء الاصطناعي في دبي → /ar/services/ai-automation/dubai","0","","أتمتة الأعمال بالذكاء الاصطناعي: الدليل الشامل للشركات في الإمارات والخليج → /ar/services/ai-automation","5","","",""
"B15","703","1119","WRITE","BLOG ARTICLE (/blog)","ar","Supporting","3","الأسواق الخليجية","/ar/blog/market-differences/","الفروق بين أسواق الخليج الستة التي تؤثر على مشروعك","Market differences","الفروق بين أسواق الخليج","TOFU","Low","1400-1900","أسواق الخليج الستة للذكاء الاصطناعي: الفروق التي تهم شركتك → /ar/blog/gulf-markets/","رمضان والأعياد في تصميم الأتمتة: المواعيد والنبرة وحركة العملاء → /ar/blog/ramadan/","وكالة أتمتة الذكاء الاصطناعي في دبي → /ar/services/ai-automation/dubai","أتمتة الأعمال في السعودية: السوق والتنظيم وأين تبدأ → /ar/blog/ksa-market/","0","","أتمتة الأعمال بالذكاء الاصطناعي: الدليل الشامل للشركات في الإمارات والخليج → /ar/services/ai-automation","5","","",""
"B15","704","1120","WRITE","BLOG ARTICLE (/blog)","ar","Supporting","3","الأسواق الخليجية","/ar/blog/ramadan/","رمضان والأعياد في تصميم الأتمتة: المواعيد والنبرة وحركة العملاء","Ramadan","الأتمتة في رمضان","TOFU","Low","1400-1900","أسواق الخليج الستة للذكاء الاصطناعي: الفروق التي تهم شركتك → /ar/blog/gulf-markets/","وكالة أتمتة الذكاء الاصطناعي في دبي → /ar/services/ai-automation/dubai","أتمتة الأعمال في السعودية: السوق والتنظيم وأين تبدأ → /ar/blog/ksa-market/","الذكاء الاصطناعي للشركات في قطر: الواقع والفرص → /ar/blog/qatar-market/","0","","أتمتة الأعمال بالذكاء الاصطناعي: الدليل الشامل للشركات في الإمارات والخليج → /ar/services/ai-automation","5","","",""
"B15","705","650","WRITE","BLOG ARTICLE (/blog)","en","Supporting","4","AI Agents & Automation Foundations","/blog/what-is-an-ai-agent/","What Is an AI Agent? A Definition That Survives Contact With a Real Business","","what is an ai agent","TOFU","High","1600-2200","Agentic AI Explained for UAE Business Leaders (Without the Jargon) → /services/ai-agents/vs-agentic-ai","Agentic AI vs Generative AI: The Difference That Changes Your Budget → /blog/agentic-ai-vs-generative-ai/","How AI Agents Actually Make Decisions (Explained Without Maths) → /blog/how-do-ai-agents-work/","Tools, Memory and Context: The Three Things That Make an Agent Useful → /blog/ai-agent-tools-and-memory/","0","","","4","","",""
"B15","706","651","WRITE","BLOG ARTICLE (/blog)","en","Supporting","4","AI Agents & Automation Foundations","/blog/agentic-ai-vs-generative-ai/","Agentic AI vs Generative AI: The Difference That Changes Your Budget","","agentic ai vs generative ai","TOFU","Med","1600-2200","Agentic AI Explained for UAE Business Leaders (Without the Jargon) → /services/ai-agents/vs-agentic-ai","How AI Agents Actually Make Decisions (Explained Without Maths) → /blog/how-do-ai-agents-work/","Tools, Memory and Context: The Three Things That Make an Agent Useful → /blog/ai-agent-tools-and-memory/","AI Agent Frameworks Compared: LangGraph, CrewAI, AutoGen and Plain Code → /blog/ai-agent-frameworks-compared/","0","","","4","","",""
"B15","707","652","WRITE","BLOG ARTICLE (/blog)","en","Supporting","4","AI Agents & Automation Foundations","/blog/how-do-ai-agents-work/","How AI Agents Actually Make Decisions (Explained Without Maths)","","how do ai agents work","TOFU","Med","1600-2200","Agentic AI Explained for UAE Business Leaders (Without the Jargon) → /services/ai-agents/vs-agentic-ai","Tools, Memory and Context: The Three Things That Make an Agent Useful → /blog/ai-agent-tools-and-memory/","AI Agent Frameworks Compared: LangGraph, CrewAI, AutoGen and Plain Code → /blog/ai-agent-frameworks-compared/","MCP vs A2A vs Function Calling: How Agents Connect to the Rest of Your Software → /blog/mcp-vs-a2a/","0","","","4","","",""
"B15","708","654","WRITE","BLOG ARTICLE (/blog)","en","Supporting","4","AI Agents & Automation Foundations","/blog/ai-agent-frameworks-compared/","AI Agent Frameworks Compared: LangGraph, CrewAI, AutoGen and Plain Code","","ai agent frameworks compared","MOFU","Med","1600-2200","Agentic AI Explained for UAE Business Leaders (Without the Jargon) → /services/ai-agents/vs-agentic-ai","MCP vs A2A vs Function Calling: How Agents Connect to the Rest of Your Software → /blog/mcp-vs-a2a/","Autonomy Levels: How Much Should Your AI Agent Be Allowed to Decide? → /blog/ai-agent-autonomy-levels/","Why 'AI Employee' Is a Sales Word, and What You Are Actually Buying → /blog/ai-employee-meaning/","0","","","4","","",""
"B15","709","660","WRITE","BLOG ARTICLE (/blog)","en","Supporting","4","AI Agents & Automation Foundations","/blog/ai-agents-vs-rpa/","AI Agents vs RPA: When the Old Robot Is Still the Right Answer","","ai agents vs rpa","MOFU","Med","1600-2200","AI Agents vs Chatbots vs RPA vs Workflow Automation: What You Actually Need → /blog/ai-agents-vs-chatbots-vs-rpa/","Chatbot vs AI Agent: The Line That Decides What You Should Pay → /blog/chatbot-vs-ai-agent/","Do You Need AI at All? Nine Problems Better Solved by a Form and a Rule → /blog/do-i-need-ai-for-my-business/","No-Code vs Low-Code vs Custom AI Builds: Where Each One Breaks → /blog/no-code-vs-custom-ai/","0","","","4","","",""
"B15","710","661","WRITE","BLOG ARTICLE (/blog)","en","Supporting","4","AI Agents & Automation Foundations","/blog/chatbot-vs-ai-agent/","Chatbot vs AI Agent: The Line That Decides What You Should Pay","","chatbot vs ai agent","MOFU","Med","1600-2200","AI Agents vs Chatbots vs RPA vs Workflow Automation: What You Actually Need → /blog/ai-agents-vs-chatbots-vs-rpa/","Do You Need AI at All? Nine Problems Better Solved by a Form and a Rule → /blog/do-i-need-ai-for-my-business/","No-Code vs Low-Code vs Custom AI Builds: Where Each One Breaks → /blog/no-code-vs-custom-ai/","Copilots vs Agents: Assisting Your Team vs Replacing a Process → /blog/copilot-vs-agent/","0","","","4","","",""
"B15","711","663","WRITE","BLOG ARTICLE (/blog)","en","Supporting","4","AI Agents & Automation Foundations","/blog/no-code-vs-custom-ai/","No-Code vs Low-Code vs Custom AI Builds: Where Each One Breaks","","no code vs custom ai","MOFU","Med","1600-2200","AI Agents vs Chatbots vs RPA vs Workflow Automation: What You Actually Need → /blog/ai-agents-vs-chatbots-vs-rpa/","Copilots vs Agents: Assisting Your Team vs Replacing a Process → /blog/copilot-vs-agent/","AI Agents vs RPA: When the Old Robot Is Still the Right Answer → /blog/ai-agents-vs-rpa/","Chatbot vs AI Agent: The Line That Decides What You Should Pay → /blog/chatbot-vs-ai-agent/","0","","","4","","",""
"B15","712","668","WRITE","BLOG ARTICLE (/blog)","en","Supporting","4","AI Agents & Automation Foundations","/blog/ai-automation-small-business-uae/","AI Automation for a Team of Five: What Is Realistic on a Small Budget","","ai automation small business uae","TOFU","Med","1600-2200","Your First 90 Days of AI Automation: A Step-by-Step Plan for UAE SMEs → /blog/first-90-days-ai-automation/","From Pilot to Production: The Handover Most AI Projects Never Survive → /blog/ai-pilot-to-production/","Why Most AI Projects Die Six Months After Launch → /blog/why-ai-projects-fail/","The AI Automation Roadmap: Sequencing 12 Months of Projects → /blog/ai-automation-roadmap/","0","","AI Automation in the UAE: The Complete Guide for Business Owners → /services/ai-automation","5","","",""
